283502786   283523670   283517728   283514108   283492107   283504611
283500205,283517728,1
283500442,283517728,1
283500755,283517728,1
283500778,283502786,1
283501267,283504611,1
283501283,283504611,1
283501821,283517728,1
283501835,283502786,1
283502203,283517728,1
283502561,283504611,1
283502786,283502786,1
283502945,283517728,1
283503314,283517728,1
283503648,283517728,1
283503720,283504611,1
283503874,283514108,1
283504017,283504611,1
283504028,283504611,1
283504112,283517728,1
283504357,283502786,1
283504365,283517728,1
283504466,283504611,1
283504572,283517728,1
283504611,283504611,1
283505062,283504611,1
283505182,283517728,1
283505257,283514108,1
283505444,283514108,1
283505542,283517728,1
283505576,283502786,1
283505911,283502786,1
283505971,283517728,1
283506160,283504611,1
283506413,283502786,1
283506762,283517728,1
283506923,283502786,1
283507079,283517728,1
283507112,283523670,1
283507168,283504611,1
283507274,283517728,1
283507325,283517728,1
283507345,283504611,1
283507389,283504611,1
283507431,283502786,1
283508263,283514108,1
283508305,283517728,1
283508311,283514108,1
283508348,283517728,1
283508609,283517728,1
283508716,283502786,1
283508795,283514108,1
283509167,283504611,1
283509269,283504611,1
283509291,283502786,1
283509296,283514108,1
283509399,283504611,1
283509439,283517728,1
283509583,283517728,1
283509739,283504611,1
283509833,283517728,1
283509932,283517728,1
283509961,283517728,1
283510067,283504611,1
283510087,283514108,1
283510190,283504611,1
283510276,283502786,1
283510726,283514108,1
283510733,283517728,1
283510827,283514108,1
283511150,283514108,1
283511249,283517728,1
283511498,283504611,1
283511703,283517728,1
283511799,283504611,1
283512030,283502786,1
283512035,283504611,1
283512036,283517728,1
283512079,283517728,1
283512667,283502786,1
283512881,283504611,1
283512939,283504611,1
283513349,283523670,1
283513388,283502786,1
283513487,283517728,1
283513625,283517728,1
283513673,283504611,1
283513743,283504611,1
283513997,283504611,1
283514108,283514108,1
283514351,283517728,1
283514783,283504611,1
283514849,283517728,1
283514937,283517728,1
283515078,283504611,1
283515084,283517728,1
283515119,283504611,1
283515471,283517728,1
283515637,283502786,1
283516009,283504611,1
283516704,283502786,1
283516734,283514108,1
283516747,283517728,1
283516834,283517728,1
283516844,283502786,1
283516956,283504611,1
283517263,283517728,1
283517429,283502786,1
283517544,283517728,1
283517589,283504611,1
283517605,283523670,1
283517653,283517728,1
283517690,283514108,1
283517728,283517728,1
283518155,283504611,1
283518309,283504611,1
283518409,283504611,1
283518429,283523670,1
283518624,283517728,1
283518729,283504611,1
283518751,283502786,1
283518765,283517728,1
283518799,283517728,1
283518907,283502786,1
283518935,283514108,1
283519331,283517728,1
283519484,283517728,1
283519498,283504611,1
283519656,283517728,1
283519897,283514108,1
283519991,283502786,1
283520013,283517728,1
283520051,283504611,1
283520140,283517728,1
283520425,283504611,1
283520481,283504611,1
283520619,283504611,1
283520651,283504611,1
283521349,283502786,1
283522135,283514108,1
283522435,283504611,1
283522568,283502786,1
283522716,283517728,1
283522789,283504611,1
283522811,283517728,1
283522857,283502786,1
283523208,283514108,1
283523670,283523670,1
283523943,283504611,1
283524150,283517728,1
283524286,283517728,1
300404390,283504611,1
456478772,283504611,1
456478774,283504611,1
456478782,283504611,1
456478786,283504611,1
456478788,283504611,1
456478789,283504611,1
456478790,283504611,1
472715209,283514108,1
491590662,283517728,1
491590664,283517728,1
736904172,283504611,1
737338661,283502786,1
737338752,283502786,1
745980973,283504611,1
745981150,283504611,1
745981200,283504611,1
746330766,283517728,1
746331013,283502786,1
746331291,283504611,1
794470418,283502786,1
794470422,283514108,1
794470434,283502786,1
826954634,283517728,1
831645315,283504611,1
831645319,283504611,1
831645320,283504611,1
841447541,283504611,1
841447546,283517728,1
1172194593,283492107,1
1195824056,283502786,1
1198241294,283504611,1
1198241350,283504611,1
1198241653,283504611,1
1198241781,283504611,1
1200353105,283504611,1
1200586048,283517728,1
1200586097,283517728,1
1200586458,283517728,1
1201033056,283517728,1
1202147843,283517728,1
1202148199,283517728,1
1202149094,283517728,1
1202149880,283517728,1
1202150574,283517728,1
1202266058,283502786,1
1202344603,283514108,1
1367207717,283517728,1
1710817967,283517728,1
1710817975,283517728,1
1711905149,283504611,1
1711905150,283504611,1
1711905152,283504611,1
1711905153,283517728,1
1711905154,283517728,1
1711905162,283502786,1
1712001158,283517728,1
1712001161,283517728,1
1712001164,283517728,1
1712001167,283517728,1
1712001168,283517728,1
1751388293,283504611,1
1754378571,283504611,1
1754378572,283504611,1
1820460769,283504611,1
2838694831,283504611,1
